claim_id,client_id,region,claim_type,policy_type,declaration_date,expertise_date,closure_date,status,estimated_damage,paid_amount,expert_assigned,fraud_flag
CLM_7381,CUST_4976,Nouvelle-Aquitaine,Catastrophe naturelle,Professionnelle,2023-04-14,2023-04-20,,Ouvert,7624.43,5569.46,Expert_10,0
CLM_7382,CUST_4575,Nouvelle-Aquitaine,Dégât des eaux,Professionnelle,2023-05-19,2023-05-23,,Ouvert,3184.19,3159.15,Expert_1,0
CLM_7383,CUST_2107,PACA,Incendie,Habitation,2023-06-25,2023-07-05,2023-08-12,Clos,1814.27,1440.82,Expert_9,1
CLM_7384,CUST_3468,Île-de-France,Dégât des eaux,Professionnelle,2023-09-15,2023-09-23,2023-11-16,Clos,1786.63,1742.16,Expert_1,0
CLM_7385,CUST_2236,PACA,Catastrophe naturelle,Auto,2023-10-01,2023-10-13,2023-10-20,Clos,2100.14,1635.68,Expert_7,0
CLM_7386,CUST_2100,Hauts-de-France,Catastrophe naturelle,Habitation,2023-06-22,2023-07-08,2023-08-29,Clos,12153.04,9147.6,Expert_2,0
CLM_7387,CUST_3318,Occitanie,Catastrophe naturelle,Auto,2023-01-04,2023-01-14,2023-02-10,Clos,1689.52,1310.22,Expert_13,0
CLM_7388,CUST_1099,PACA,Incendie,Habitation,2023-02-17,2023-02-18,2023-03-06,Clos,7636.89,7372.16,Expert_2,0
CLM_7389,CUST_3466,Occitanie,Incendie,Professionnelle,2023-01-19,2023-01-23,,Ouvert,776.69,659.48,Expert_2,0
CLM_7390,CUST_1207,PACA,Catastrophe naturelle,Habitation,2023-08-20,2023-08-30,,En recours,2909.62,2860.31,Expert_5,0
CLM_7391,CUST_4354,Hauts-de-France,Catastrophe naturelle,Professionnelle,2023-07-18,2023-07-27,2023-09-21,Clos,7789.9,6759.52,Expert_5,0
CLM_7392,CUST_4549,Occitanie,Catastrophe naturelle,Professionnelle,2023-06-18,2023-07-07,2023-07-19,Clos,6268.36,6049.93,Expert_15,0
CLM_7393,CUST_4039,Nouvelle-Aquitaine,Vol,Auto,2023-03-24,2023-04-06,,En recours,3788.37,3016.27,Expert_2,0
CLM_7394,CUST_2278,PACA,Dégât des eaux,Habitation,2023-10-13,2023-10-27,2023-12-08,Clos,3829.69,3087.77,Expert_11,0
CLM_7395,CUST_1020,Nouvelle-Aquitaine,Dégât des eaux,Auto,2023-03-06,2023-03-12,,Ouvert,3402.55,2576.94,Expert_5,0
CLM_7396,CUST_2310,Hauts-de-France,Catastrophe naturelle,Auto,2023-06-29,2023-07-06,2023-07-25,Clos,10187.75,8341.91,Expert_4,0
CLM_7397,CUST_2713,Île-de-France,Bris de glace,Habitation,2023-11-05,2023-11-18,2023-11-29,Clos,1281.83,1211.73,Expert_13,0
CLM_7398,CUST_1128,Île-de-France,Vol,Habitation,2023-11-26,2023-11-27,2024-01-13,Clos,1601.26,1474.53,Expert_4,0
CLM_7399,CUST_2801,Nouvelle-Aquitaine,Incendie,Professionnelle,2023-09-12,2023-09-16,,Ouvert,5190.84,5031.93,Expert_15,0
CLM_7400,CUST_1541,Île-de-France,Vol,Professionnelle,2023-10-27,2023-11-12,2023-12-30,Clos,1424.41,1038.31,Expert_12,0
CLM_7401,CUST_3539,Hauts-de-France,Bris de glace,Auto,2023-03-12,2023-03-18,2023-05-02,Clos,75.22,64.07,Expert_11,0
CLM_7402,CUST_3572,Occitanie,Dégât des eaux,Professionnelle,2023-07-16,2023-08-01,,En recours,8147.92,6807.88,Expert_1,0
CLM_7403,CUST_3604,PACA,Vol,Auto,2023-12-18,2023-12-22,,En recours,2767.73,2440.7,Expert_1,0
CLM_7404,CUST_2098,Nouvelle-Aquitaine,Dégât des eaux,Auto,2023-06-27,2023-07-13,2023-08-29,Clos,1638.77,1335.51,Expert_12,0
CLM_7405,CUST_3398,Occitanie,Bris de glace,Habitation,2023-02-02,2023-02-05,2023-03-03,Clos,1821.78,1603.02,Expert_10,1
CLM_7406,CUST_2919,PACA,Bris de glace,Professionnelle,2023-05-09,2023-05-27,,Ouvert,880.45,693.96,Expert_7,0
CLM_7407,CUST_4971,PACA,Incendie,Auto,2023-11-18,2023-11-29,,Ouvert,1939.72,1513.34,Expert_7,0
CLM_7408,CUST_4409,Occitanie,Catastrophe naturelle,Professionnelle,2023-10-16,2023-10-21,2023-12-07,Clos,933.32,668.42,Expert_6,0
CLM_7409,CUST_1816,Île-de-France,Dégât des eaux,Habitation,2023-10-21,2023-10-28,,En recours,2075.31,1781.01,Expert_11,0
CLM_7410,CUST_2742,Île-de-France,Dégât des eaux,Professionnelle,2023-07-06,2023-07-13,2023-08-02,Clos,3068.51,2866.61,Expert_14,0
CLM_7411,CUST_4531,Île-de-France,Dégât des eaux,Professionnelle,2023-09-06,2023-09-15,,Ouvert,1874.31,1581.09,Expert_1,1
CLM_7412,CUST_1700,Hauts-de-France,Vol,Habitation,2023-07-06,2023-07-16,,Ouvert,2774.72,2290.17,Expert_1,0
CLM_7413,CUST_2501,Île-de-France,Incendie,Professionnelle,2023-05-17,2023-06-02,,Ouvert,3411.03,2482.31,Expert_7,0
CLM_7414,CUST_1012,Occitanie,Incendie,Professionnelle,2023-08-02,2023-08-12,2023-09-14,Clos,655.58,546.86,Expert_8,0
CLM_7415,CUST_4403,PACA,Bris de glace,Professionnelle,2023-08-17,2023-08-19,2023-10-01,Clos,954.92,870.32,Expert_2,0
CLM_7416,CUST_4281,Occitanie,Bris de glace,Auto,2023-02-17,2023-02-28,,Ouvert,2597.34,2248.8,Expert_5,0
CLM_7417,CUST_2866,Occitanie,Bris de glace,Auto,2023-06-03,2023-06-11,,En recours,1760.47,1483.62,Expert_11,0
CLM_7418,CUST_3941,Hauts-de-France,Incendie,Auto,2023-05-26,2023-06-13,2023-07-18,Clos,2240.34,1713.22,Expert_8,0
CLM_7419,CUST_2311,PACA,Dégât des eaux,Auto,2023-10-24,2023-11-06,2023-11-18,Clos,716.7,676.0,Expert_5,0
CLM_7420,CUST_3784,Occitanie,Dégât des eaux,Auto,2023-12-09,2023-12-13,,Ouvert,1154.72,986.35,Expert_8,0
CLM_7421,CUST_1731,PACA,Incendie,Habitation,2023-09-08,2023-09-11,,Ouvert,2793.01,2586.26,Expert_7,0
CLM_7422,CUST_4610,Hauts-de-France,Vol,Habitation,2023-08-01,2023-08-12,2023-09-26,Clos,3589.32,2734.45,Expert_10,0
CLM_7423,CUST_1554,Hauts-de-France,Vol,Professionnelle,2023-01-18,2023-01-31,2023-02-22,Clos,4369.22,3959.01,Expert_15,0
CLM_7424,CUST_1548,PACA,Vol,Habitation,2023-09-09,2023-09-16,,Ouvert,1515.13,1149.75,Expert_9,0
CLM_7425,CUST_1447,Nouvelle-Aquitaine,Catastrophe naturelle,Habitation,2023-08-22,2023-09-02,2023-09-22,Clos,4304.53,3478.95,Expert_3,0
CLM_7426,CUST_3174,PACA,Incendie,Habitation,2023-10-21,2023-11-02,2023-11-29,Clos,3525.85,2851.46,Expert_5,0
CLM_7427,CUST_3185,Hauts-de-France,Incendie,Professionnelle,2023-05-18,2023-05-30,2023-06-10,Clos,1407.85,1184.44,Expert_15,0
CLM_7428,CUST_1985,PACA,Bris de glace,Habitation,2023-08-19,2023-08-31,2023-09-23,Clos,1254.39,1241.98,Expert_3,0
CLM_7429,CUST_1763,Île-de-France,Catastrophe naturelle,Habitation,2023-06-14,2023-07-01,2023-07-18,Clos,10187.76,9327.46,Expert_6,0
CLM_7430,CUST_1482,PACA,Catastrophe naturelle,Habitation,2023-06-17,2023-07-02,,Ouvert,2012.59,1934.89,Expert_9,0
CLM_7431,CUST_4681,Nouvelle-Aquitaine,Vol,Professionnelle,2023-05-16,2023-05-28,2023-07-10,Clos,5091.81,4534.09,Expert_7,0
CLM_7432,CUST_4053,Île-de-France,Bris de glace,Habitation,2023-11-23,2023-11-27,,En recours,3063.93,2689.93,Expert_6,0
CLM_7433,CUST_2177,PACA,Vol,Auto,2023-04-13,2023-04-14,2023-05-03,Clos,1056.48,989.66,Expert_4,0
CLM_7434,CUST_2800,Nouvelle-Aquitaine,Incendie,Auto,2023-12-10,2023-12-25,,Ouvert,792.9,779.35,Expert_5,0
CLM_7435,CUST_4823,Occitanie,Catastrophe naturelle,Habitation,2023-03-13,2023-04-01,,En recours,2792.09,2241.89,Expert_5,0
CLM_7436,CUST_4140,Nouvelle-Aquitaine,Incendie,Auto,2023-11-04,2023-11-23,,Ouvert,4407.63,3906.88,Expert_3,0
CLM_7437,CUST_4654,Hauts-de-France,Catastrophe naturelle,Auto,2023-06-14,2023-06-24,2023-08-01,Clos,147.69,104.35,Expert_14,0
CLM_7438,CUST_1222,Île-de-France,Bris de glace,Habitation,2023-08-29,2023-09-02,2023-09-28,Clos,4567.87,3875.18,Expert_10,0
CLM_7439,CUST_4563,Nouvelle-Aquitaine,Catastrophe naturelle,Auto,2023-01-14,2023-01-19,2023-01-27,Clos,1169.75,1121.57,Expert_15,0
CLM_7440,CUST_2687,Nouvelle-Aquitaine,Bris de glace,Professionnelle,2023-05-09,2023-05-25,2023-06-12,Clos,4682.8,4151.62,Expert_12,0
CLM_7441,CUST_1411,Île-de-France,Bris de glace,Auto,2023-07-09,2023-07-21,2023-08-27,Clos,6220.62,6076.08,Expert_2,0
CLM_7442,CUST_4315,Hauts-de-France,Bris de glace,Auto,2023-06-23,2023-07-06,2023-07-12,Clos,3716.36,3692.3,Expert_14,0
CLM_7443,CUST_4734,Hauts-de-France,Bris de glace,Auto,2023-02-12,2023-02-16,2023-02-26,Clos,3767.94,3724.93,Expert_11,0
CLM_7444,CUST_2739,Île-de-France,Bris de glace,Auto,2023-08-22,2023-08-31,2023-10-08,Clos,240.68,207.43,Expert_3,0
CLM_7445,CUST_1418,Hauts-de-France,Bris de glace,Auto,2023-07-16,2023-07-19,2023-08-30,Clos,3630.55,3288.74,Expert_8,0
CLM_7446,CUST_4972,Occitanie,Catastrophe naturelle,Auto,2023-10-17,2023-10-19,2023-11-23,Clos,1439.14,1055.22,Expert_1,0
CLM_7447,CUST_3704,Nouvelle-Aquitaine,Catastrophe naturelle,Habitation,2023-05-27,2023-06-13,2023-08-03,Clos,2314.99,1675.45,Expert_4,0
CLM_7448,CUST_4481,Île-de-France,Dégât des eaux,Professionnelle,2023-09-02,2023-09-12,,Ouvert,1169.14,1015.84,Expert_6,0
CLM_7449,CUST_3948,Nouvelle-Aquitaine,Dégât des eaux,Habitation,2023-07-03,2023-07-06,2023-08-12,Clos,481.06,430.91,Expert_1,0
CLM_7450,CUST_1688,Hauts-de-France,Catastrophe naturelle,Auto,2023-04-16,2023-04-29,2023-05-28,Clos,4721.17,4056.93,Expert_3,0
CLM_7451,CUST_1552,Île-de-France,Bris de glace,Habitation,2023-03-11,2023-03-25,,Ouvert,5995.34,5632.97,Expert_6,0
CLM_7452,CUST_2645,Île-de-France,Vol,Habitation,2023-01-28,2023-02-07,2023-04-03,Clos,8312.23,8148.29,Expert_8,0
CLM_7453,CUST_4898,Occitanie,Dégât des eaux,Professionnelle,2023-04-19,2023-05-06,2023-05-28,Clos,6311.71,5207.73,Expert_15,0
CLM_7454,CUST_1422,PACA,Vol,Professionnelle,2023-05-30,2023-06-03,,Ouvert,3277.54,2604.65,Expert_11,0
CLM_7455,CUST_2018,Occitanie,Dégât des eaux,Professionnelle,2023-02-26,2023-03-16,2023-05-13,Clos,8734.1,8050.99,Expert_6,0
CLM_7456,CUST_4127,PACA,Catastrophe naturelle,Auto,2023-09-06,2023-09-08,,Ouvert,3488.06,2831.32,Expert_7,0
CLM_7457,CUST_4117,Île-de-France,Dégât des eaux,Auto,2023-12-30,2024-01-17,,En recours,761.33,700.33,Expert_10,0
CLM_7458,CUST_4054,Nouvelle-Aquitaine,Vol,Professionnelle,2023-12-30,2024-01-04,2024-01-10,Clos,724.06,552.49,Expert_12,0
CLM_7459,CUST_4494,Hauts-de-France,Incendie,Professionnelle,2023-05-04,2023-05-19,2023-06-01,Clos,2482.92,2272.39,Expert_2,0
CLM_7460,CUST_2159,Hauts-de-France,Catastrophe naturelle,Auto,2023-10-16,2023-10-19,2023-12-17,Clos,2451.96,1877.06,Expert_10,0
CLM_7461,CUST_4948,Nouvelle-Aquitaine,Incendie,Professionnelle,2023-09-27,2023-10-15,2023-11-28,Clos,1590.44,1570.4,Expert_13,0
CLM_7462,CUST_4735,Nouvelle-Aquitaine,Bris de glace,Auto,2023-04-15,2023-05-02,2023-06-10,Clos,2505.26,2020.1,Expert_8,0
CLM_7463,CUST_4372,PACA,Incendie,Professionnelle,2023-05-02,2023-05-20,,Ouvert,2830.14,2276.33,Expert_2,0
CLM_7464,CUST_1615,PACA,Vol,Habitation,2023-04-24,2023-05-04,2023-07-02,Clos,4032.33,3876.35,Expert_12,0
CLM_7465,CUST_3475,Nouvelle-Aquitaine,Incendie,Habitation,2023-02-17,2023-03-05,2023-04-05,Clos,2453.87,1974.0,Expert_11,0
CLM_7466,CUST_2957,Nouvelle-Aquitaine,Incendie,Habitation,2023-03-31,2023-04-10,2023-06-02,Clos,664.44,496.03,Expert_4,0
CLM_7467,CUST_1770,Hauts-de-France,Incendie,Auto,2023-07-12,2023-07-29,,Ouvert,6914.43,6770.21,Expert_6,0
CLM_7468,CUST_4374,Île-de-France,Incendie,Auto,2023-02-05,2023-02-10,2023-03-06,Clos,2894.84,2574.24,Expert_13,0
CLM_7469,CUST_2502,Nouvelle-Aquitaine,Dégât des eaux,Habitation,2023-04-12,2023-04-17,2023-04-29,Clos,1509.22,1186.69,Expert_9,0
CLM_7470,CUST_1106,Hauts-de-France,Bris de glace,Habitation,2023-12-09,2023-12-18,,En recours,3843.42,2855.68,Expert_7,0
CLM_7471,CUST_4395,Occitanie,Bris de glace,Habitation,2023-08-05,2023-08-07,,En recours,5178.75,3827.04,Expert_13,0
CLM_7472,CUST_3181,Occitanie,Vol,Auto,2023-12-22,2023-12-29,2024-01-12,Clos,5810.15,5772.84,Expert_7,0
CLM_7473,CUST_4276,Occitanie,Dégât des eaux,Professionnelle,2023-09-12,2023-09-23,2023-10-15,Clos,5674.67,5629.05,Expert_11,0
CLM_7474,CUST_4744,Occitanie,Bris de glace,Habitation,2023-06-21,2023-06-23,,Ouvert,790.34,686.0,Expert_2,0
CLM_7475,CUST_3348,PACA,Dégât des eaux,Habitation,2023-12-01,2023-12-04,,Ouvert,768.96,676.55,Expert_11,1
CLM_7476,CUST_1068,Île-de-France,Dégât des eaux,Habitation,2023-07-06,2023-07-15,2023-08-18,Clos,884.27,818.92,Expert_12,0
CLM_7477,CUST_3027,Occitanie,Dégât des eaux,Auto,2023-02-17,2023-02-25,2023-03-16,Clos,584.5,502.32,Expert_1,0
CLM_7478,CUST_3761,Occitanie,Dégât des eaux,Professionnelle,2023-01-01,2023-01-16,2023-02-20,Clos,4505.59,3601.2,Expert_10,1
CLM_7479,CUST_4354,Hauts-de-France,Catastrophe naturelle,Habitation,2023-04-03,2023-04-13,2023-04-25,Clos,2045.02,1856.15,Expert_5,0
CLM_7480,CUST_4063,Hauts-de-France,Vol,Auto,2023-07-24,2023-08-09,2023-09-15,Clos,5242.29,4762.09,Expert_14,0
CLM_7481,CUST_2552,PACA,Catastrophe naturelle,Auto,2023-08-07,2023-08-16,2023-09-22,Clos,959.23,891.74,Expert_12,0
CLM_7482,CUST_4339,Île-de-France,Incendie,Professionnelle,2023-04-03,2023-04-17,2023-05-20,Clos,779.62,680.64,Expert_4,0
CLM_7483,CUST_1638,Île-de-France,Bris de glace,Professionnelle,2023-12-18,2024-01-01,,Ouvert,6943.84,5020.93,Expert_6,0
CLM_7484,CUST_2568,Occitanie,Dégât des eaux,Habitation,2023-08-21,2023-09-04,2023-10-16,Clos,760.8,728.11,Expert_14,0
CLM_7485,CUST_4459,PACA,Bris de glace,Habitation,2023-01-09,2023-01-17,2023-02-01,Clos,1632.29,1542.61,Expert_5,0
CLM_7486,CUST_3523,Occitanie,Dégât des eaux,Professionnelle,2023-12-13,2023-12-28,,Ouvert,1758.67,1311.22,Expert_7,0
CLM_7487,CUST_2312,Nouvelle-Aquitaine,Bris de glace,Auto,2023-06-15,2023-06-23,,En recours,2905.92,2076.35,Expert_13,0
CLM_7488,CUST_1171,Île-de-France,Bris de glace,Habitation,2023-05-07,2023-05-17,2023-07-03,Clos,1374.55,1334.67,Expert_6,0
CLM_7489,CUST_1555,Nouvelle-Aquitaine,Vol,Professionnelle,2023-04-15,2023-04-19,,Ouvert,2609.24,2014.03,Expert_8,0
CLM_7490,CUST_2619,Hauts-de-France,Incendie,Auto,2023-12-20,2023-12-25,2024-02-17,Clos,2692.69,2539.36,Expert_12,0
CLM_7491,CUST_2507,Hauts-de-France,Vol,Auto,2023-09-03,2023-09-22,,Ouvert,8550.98,6295.47,Expert_11,0
CLM_7492,CUST_3422,Hauts-de-France,Bris de glace,Professionnelle,2023-06-25,2023-07-01,2023-08-16,Clos,2304.0,2242.12,Expert_5,0
CLM_7493,CUST_3859,Hauts-de-France,Dégât des eaux,Auto,2023-04-10,2023-04-11,,Ouvert,4580.31,4081.79,Expert_9,0
CLM_7494,CUST_3485,Occitanie,Catastrophe naturelle,Auto,2023-09-20,2023-09-26,,Ouvert,966.76,831.2,Expert_9,0
CLM_7495,CUST_4775,PACA,Vol,Habitation,2023-07-30,2023-08-05,,Ouvert,1335.65,1024.67,Expert_14,0
CLM_7496,CUST_1987,Occitanie,Incendie,Auto,2023-02-16,2023-03-03,,En recours,2974.42,2588.16,Expert_10,0
CLM_7497,CUST_1189,PACA,Incendie,Auto,2023-10-22,2023-10-25,2023-11-30,Clos,1464.15,1095.65,Expert_9,0
CLM_7498,CUST_4556,Hauts-de-France,Bris de glace,Professionnelle,2023-07-10,2023-07-11,2023-08-22,Clos,1322.32,1106.66,Expert_8,1
CLM_7499,CUST_2657,Occitanie,Bris de glace,Professionnelle,2023-08-10,2023-08-25,,En recours,740.38,719.78,Expert_11,0
CLM_7500,CUST_4968,Nouvelle-Aquitaine,Dégât des eaux,Habitation,2023-10-06,2023-10-15,2023-11-26,Clos,466.46,440.19,Expert_1,0
CLM_7501,CUST_4234,Île-de-France,Incendie,Professionnelle,2023-12-31,2024-01-12,,Ouvert,1162.99,826.53,Expert_5,0
CLM_7502,CUST_4262,PACA,Catastrophe naturelle,Auto,2023-10-27,2023-11-08,2023-12-31,Clos,1263.87,909.12,Expert_10,0
CLM_7503,CUST_2175,Île-de-France,Bris de glace,Professionnelle,2023-02-08,2023-02-18,2023-03-03,Clos,754.83,681.5,Expert_7,0
CLM_7504,CUST_1447,Île-de-France,Bris de glace,Professionnelle,2023-02-04,2023-02-08,2023-02-23,Clos,3227.91,2990.18,Expert_6,0
CLM_7505,CUST_1282,Occitanie,Bris de glace,Professionnelle,2023-05-22,2023-05-26,,Ouvert,7828.03,7640.62,Expert_15,0
CLM_7506,CUST_2457,Nouvelle-Aquitaine,Dégât des eaux,Professionnelle,2023-05-26,2023-06-13,2023-06-26,Clos,8542.84,7925.73,Expert_4,1
CLM_7507,CUST_1361,Occitanie,Dégât des eaux,Professionnelle,2023-03-25,2023-04-01,2023-05-28,Clos,5198.21,4477.11,Expert_8,0
CLM_7508,CUST_1944,Île-de-France,Catastrophe naturelle,Auto,2023-07-11,2023-07-29,2023-09-06,Clos,5548.79,4937.51,Expert_1,0
CLM_7509,CUST_1615,Hauts-de-France,Catastrophe naturelle,Habitation,2023-08-31,2023-09-04,,En recours,6938.56,5689.0,Expert_5,0
CLM_7510,CUST_4675,Nouvelle-Aquitaine,Dégât des eaux,Habitation,2023-07-31,2023-08-02,2023-08-10,Clos,1867.13,1478.77,Expert_12,0
CLM_7511,CUST_1678,Hauts-de-France,Catastrophe naturelle,Professionnelle,2023-03-18,2023-03-26,2023-04-13,Clos,7722.37,6482.45,Expert_10,0
CLM_7512,CUST_3366,Nouvelle-Aquitaine,Bris de glace,Auto,2023-07-05,2023-07-08,,Ouvert,2903.31,2620.47,Expert_12,0
CLM_7513,CUST_4776,Hauts-de-France,Incendie,Habitation,2023-08-27,2023-09-02,2023-09-12,Clos,1012.01,1008.8,Expert_5,0
CLM_7514,CUST_3540,PACA,Incendie,Professionnelle,2023-12-14,2024-01-02,2024-01-20,Clos,8951.44,6686.13,Expert_6,0
CLM_7515,CUST_4626,Île-de-France,Dégât des eaux,Habitation,2023-12-16,2024-01-04,,En recours,1253.42,1105.91,Expert_7,0
CLM_7516,CUST_4534,Nouvelle-Aquitaine,Bris de glace,Auto,2023-10-16,2023-10-27,,Ouvert,3017.94,2572.2,Expert_4,0
CLM_7517,CUST_4027,Île-de-France,Bris de glace,Auto,2023-01-02,2023-01-18,2023-03-17,Clos,1057.24,874.63,Expert_1,0
CLM_7518,CUST_4749,Occitanie,Vol,Habitation,2023-02-01,2023-02-14,2023-02-25,Clos,1745.24,1449.26,Expert_5,0
CLM_7519,CUST_4074,Hauts-de-France,Incendie,Professionnelle,2023-02-22,2023-03-12,2023-04-19,Clos,4175.83,3003.81,Expert_12,0
CLM_7520,CUST_2400,Occitanie,Bris de glace,Auto,2023-12-08,2023-12-14,2023-12-20,Clos,1528.04,1364.9,Expert_3,0
CLM_7521,CUST_1198,Occitanie,Dégât des eaux,Auto,2023-02-02,2023-02-19,,Ouvert,752.19,736.71,Expert_6,0
CLM_7522,CUST_2845,PACA,Bris de glace,Habitation,2023-03-26,2023-04-06,,En recours,2188.16,2031.1,Expert_3,0
CLM_7523,CUST_1932,Hauts-de-France,Dégât des eaux,Auto,2023-01-04,2023-01-23,2023-03-15,Clos,1852.57,1368.57,Expert_8,0
CLM_7524,CUST_3681,PACA,Bris de glace,Auto,2023-01-15,2023-01-21,2023-03-21,Clos,462.63,439.79,Expert_12,0
CLM_7525,CUST_1917,Occitanie,Incendie,Auto,2023-12-26,2024-01-06,2024-02-25,Clos,1419.0,1009.83,Expert_9,0
CLM_7526,CUST_1002,Île-de-France,Vol,Auto,2023-08-30,2023-09-06,2023-10-23,Clos,2670.02,2038.62,Expert_5,0
CLM_7527,CUST_3648,Occitanie,Bris de glace,Professionnelle,2023-06-07,2023-06-20,,Ouvert,4876.92,4226.99,Expert_10,0
CLM_7528,CUST_1955,PACA,Vol,Habitation,2023-04-16,2023-05-04,,Ouvert,1280.64,1038.44,Expert_5,0
CLM_7529,CUST_2300,PACA,Dégât des eaux,Habitation,2023-03-31,2023-04-08,2023-05-21,Clos,4632.23,3707.46,Expert_13,1
CLM_7530,CUST_3948,Hauts-de-France,Vol,Habitation,2023-06-18,2023-06-23,2023-07-16,Clos,2110.95,1535.01,Expert_12,1
CLM_7531,CUST_3236,Île-de-France,Vol,Habitation,2023-07-14,2023-07-21,2023-09-15,Clos,2592.04,2223.47,Expert_15,0
CLM_7532,CUST_4229,Occitanie,Vol,Habitation,2023-11-12,2023-11-14,,Ouvert,7910.15,7082.97,Expert_7,0
CLM_7533,CUST_3563,Occitanie,Dégât des eaux,Auto,2023-01-03,2023-01-14,2023-01-28,Clos,1098.09,824.42,Expert_3,0
CLM_7534,CUST_2517,Nouvelle-Aquitaine,Incendie,Habitation,2023-10-06,2023-10-19,2023-10-24,Clos,1861.58,1656.48,Expert_1,0
CLM_7535,CUST_3112,Île-de-France,Dégât des eaux,Habitation,2023-08-27,2023-09-04,,Ouvert,2403.71,1917.54,Expert_9,0
CLM_7536,CUST_2898,Hauts-de-France,Bris de glace,Habitation,2023-04-25,2023-05-13,,En recours,541.89,461.9,Expert_4,1
CLM_7537,CUST_2185,Nouvelle-Aquitaine,Dégât des eaux,Professionnelle,2023-09-24,2023-09-29,2023-11-01,Clos,765.47,544.23,Expert_7,0
CLM_7538,CUST_4933,Île-de-France,Incendie,Professionnelle,2023-05-28,2023-06-10,2023-08-04,Clos,2335.2,2089.2,Expert_7,0
CLM_7539,CUST_4954,PACA,Dégât des eaux,Habitation,2023-07-18,2023-07-20,,Ouvert,5361.42,3923.9,Expert_7,0
CLM_7540,CUST_3761,PACA,Dégât des eaux,Auto,2023-08-03,2023-08-09,2023-08-20,Clos,2548.21,2486.48,Expert_2,0
CLM_7541,CUST_3898,PACA,Bris de glace,Habitation,2023-07-13,2023-07-27,2023-09-23,Clos,5769.24,5180.31,Expert_1,0
CLM_7542,CUST_4671,Nouvelle-Aquitaine,Incendie,Professionnelle,2023-08-06,2023-08-16,2023-09-07,Clos,2387.05,1797.22,Expert_3,0
CLM_7543,CUST_4159,Hauts-de-France,Catastrophe naturelle,Professionnelle,2023-09-22,2023-10-03,2023-11-24,Clos,4524.77,3277.83,Expert_11,0
CLM_7544,CUST_2200,Nouvelle-Aquitaine,Catastrophe naturelle,Habitation,2023-01-14,2023-02-02,,Ouvert,2739.09,2595.34,Expert_9,0
CLM_7545,CUST_1150,Hauts-de-France,Incendie,Auto,2023-08-06,2023-08-11,2023-09-05,Clos,5740.45,4615.19,Expert_9,0
CLM_7546,CUST_3410,Occitanie,Incendie,Auto,2023-11-24,2023-11-30,2024-01-12,Clos,2851.79,2585.58,Expert_3,0
CLM_7547,CUST_2892,Occitanie,Incendie,Auto,2023-03-12,2023-03-27,,En recours,1885.27,1868.56,Expert_11,0
CLM_7548,CUST_4586,Île-de-France,Vol,Habitation,2023-07-31,2023-08-18,2023-10-12,Clos,305.73,282.03,Expert_6,0
CLM_7549,CUST_1936,PACA,Dégât des eaux,Auto,2023-03-07,2023-03-23,2023-04-18,Clos,7440.94,6751.27,Expert_1,0
CLM_7550,CUST_1729,Hauts-de-France,Bris de glace,Professionnelle,2023-09-19,2023-09-26,2023-10-17,Clos,4808.61,3962.16,Expert_9,0
CLM_7551,CUST_1606,Occitanie,Vol,Auto,2023-09-01,2023-09-19,,Ouvert,2399.76,2075.88,Expert_13,1
CLM_7552,CUST_1362,Nouvelle-Aquitaine,Incendie,Habitation,2023-09-29,2023-10-14,,En recours,2096.61,2082.63,Expert_8,0
CLM_7553,CUST_2052,Nouvelle-Aquitaine,Incendie,Habitation,2023-09-08,2023-09-18,,En recours,2407.24,1839.48,Expert_12,0
CLM_7554,CUST_4667,Nouvelle-Aquitaine,Vol,Habitation,2023-08-23,2023-09-10,2023-10-10,Clos,4075.02,2883.88,Expert_6,1
CLM_7555,CUST_3468,Nouvelle-Aquitaine,Bris de glace,Habitation,2023-02-19,2023-03-03,2023-03-08,Clos,1623.37,1553.99,Expert_11,0
CLM_7556,CUST_1043,Occitanie,Dégât des eaux,Auto,2023-08-25,2023-08-30,2023-09-18,Clos,4415.34,3303.72,Expert_4,0
CLM_7557,CUST_1875,Île-de-France,Incendie,Professionnelle,2023-11-12,2023-11-26,2023-12-06,Clos,2601.05,2082.65,Expert_9,0
CLM_7558,CUST_1121,Hauts-de-France,Incendie,Professionnelle,2023-01-18,2023-01-23,2023-03-13,Clos,1077.52,983.53,Expert_4,0
CLM_7559,CUST_4546,PACA,Bris de glace,Habitation,2023-10-25,2023-11-07,2023-11-17,Clos,466.8,337.47,Expert_13,0
CLM_7560,CUST_1557,Occitanie,Catastrophe naturelle,Professionnelle,2023-07-28,2023-08-16,2023-09-14,Clos,1962.93,1622.58,Expert_8,0
CLM_7561,CUST_2888,Occitanie,Incendie,Professionnelle,2023-02-05,2023-02-09,2023-02-15,Clos,2642.77,2415.72,Expert_12,0
CLM_7562,CUST_2639,PACA,Catastrophe naturelle,Professionnelle,2023-10-21,2023-10-31,2023-11-05,Clos,3503.12,3060.29,Expert_2,0
CLM_7563,CUST_1825,Nouvelle-Aquitaine,Incendie,Professionnelle,2023-12-11,2023-12-16,2024-01-15,Clos,2019.18,1562.05,Expert_12,0
CLM_7564,CUST_4671,Hauts-de-France,Dégât des eaux,Professionnelle,2023-06-17,2023-06-25,2023-08-14,Clos,475.31,418.27,Expert_7,0
